event_key,event_key_type,race_id,candidate_classification,window_count,verified_on_track_pass,review_status
2018:Abu Dhabi Grand Prix:Race|ALO|SIR|31|32,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|ERI|RAI|6|7,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|GAS|HAR|32|33,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|GAS|SIR|30|31,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|GAS|VAN|34|35,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|GRO|SIR|10|11,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|GRO|VAN|31|32,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|HAR|SIR|24|25,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|LEC|ALO|25|26,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|LEC|MAG|9|10,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|OCO|GRO|29|30,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|OCO|HAR|21|22,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|OCO|SIR|22|23,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|OCO|VAN|30|31,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|PER|OCO|15|16,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|RIC|BOT|38|39,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|RIC|VET|14|15,INHERITED_CANDIDATE_ID,2018:Abu Dhabi Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|SAI|ERI|13|14,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|SAI|OCO|17|18,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|SAI|PER|25|26,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|VER|GRO|6|7,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Abu Dhabi Grand Prix:Race|VET|BOT|34|35,BOUNDARY_PROXY_KEY,2018:Abu Dhabi Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Austrian Grand Prix:Race|ERI|LEC|66|67,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|ERI|SIR|23|24,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|GAS|HAR|26|27,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|GRO|PER|26|27,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|LEC|ERI|69|70,BOUNDARY_PROXY_KEY,2018:Austrian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Austrian Grand Prix:Race|LEC|STR|27|28,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|MAG|SAI|31|32,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|OCO|PER|69|70,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|PER|STR|5|6,INHERITED_CANDIDATE_ID,2018:Austrian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Austrian Grand Prix:Race|RIC|RAI|19|20,BOUNDARY_PROXY_KEY,2018:Austrian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Austrian Grand Prix:Race|SIR|GAS|4|5,BOUNDARY_PROXY_KEY,2018:Austrian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|ALO|MAG|6|7,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|GRO|VAN|6|7,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|HAR|GAS|48|49,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|HUL|GAS|6|7,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|HUL|RIC|8|9,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|HUL|STR|4|5,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|LEC|ALO|25|26,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|LEC|STR|6|7,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|PER|HAR|6|7,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|PER|VAN|9|10,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|PER|VET|48|49,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|RAI|GAS|8|9,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|RAI|STR|14|15,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|SAI|LEC|48|49,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|SAI|VER|8|9,INHERITED_CANDIDATE_ID,2018:Azerbaijan Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|VER|SAI|14|15,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Azerbaijan Grand Prix:Race|VER|SAI|6|7,BOUNDARY_PROXY_KEY,2018:Azerbaijan Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|ERI|16|17,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|GAS|17|18,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|GRO|22|23,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|MAG|21|22,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|OCO|31|32,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|PER|39|40,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|SAI|8|9,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|SIR|11|12,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|BOT|STR|10|11,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|ERI|GAS|24|25,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|ERI|HAR|28|29,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|GRO|ERI|25|26,BOUNDARY_PROXY_KEY,2018:Belgian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Belgian Grand Prix:Race|HAM|VER|22|23,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|HAR|SAI|21|22,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|HAR|STR|22|23,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|OCO|MAG|25|26,BOUNDARY_PROXY_KEY,2018:Belgian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Belgian Grand Prix:Race|SAI|SIR|31|32,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|SAI|VAN|25|26,INHERITED_CANDIDATE_ID,2018:Belgian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Belgian Grand Prix:Race|SIR|HAR|30|31,BOUNDARY_PROXY_KEY,2018:Belgian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Belgian Grand Prix:Race|VER|PER|9|10,BOUNDARY_PROXY_KEY,2018:Belgian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|BOT|LEC|34|35,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|BOT|MAG|22|23,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|HAR|ALO|14|15,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|HAR|ERI|17|18,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|HUL|SAI|24|25,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|MAG|ERI|8|9,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|MAG|GAS|12|13,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|ALO|13|14,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|ERI|15|16,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|HAR|8|9,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|SIR|47|48,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|STR|2|3,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|STR|46|47,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|OCO|STR|60|61,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|PER|GAS|17|18,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|RAI|BOT|17|18,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|RAI|VET|34|35,INHERITED_CANDIDATE_ID,2018:Brazilian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Brazilian Grand Prix:Race|RIC|GAS|2|3,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|RIC|LEC|4|5,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|RIC|RAI|30|31,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|STR|ERI|19|20,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|STR|SIR|15|16,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VAN|ALO|30|31,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VAN|STR|16|17,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VER|BOT|9|10,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VER|HAM|18|19,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VER|RAI|2|3,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Brazilian Grand Prix:Race|VET|GRO|30|31,BOUNDARY_PROXY_KEY,2018:Brazilian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:British Grand Prix:Race|ALO|SIR|14|15,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|BOT|HAM|22|23,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|GAS|PER|49|50,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|HAM|GAS|4|5,BOUNDARY_PROXY_KEY,2018:British Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:British Grand Prix:Race|HAM|HUL|9|10,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|HAM|MAG|5|6,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|HAM|SAI|6|7,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|PER|SIR|18|19,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|PER|SIR|6|7,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|PER|STR|17|18,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|PER|STR|4|5,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|RAI|LEC|16|17,BOUNDARY_PROXY_KEY,2018:British Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:British Grand Prix:Race|RAI|OCO|15|16,BOUNDARY_PROXY_KEY,2018:British Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:British Grand Prix:Race|RAI|SAI|14|15,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|RAI|VER|42|43,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:British Grand Prix:Race|RIC|VER|45|46,INHERITED_CANDIDATE_ID,2018:British Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|GAS|ALO|17|18,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|GAS|LEC|18|19,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|GAS|MAG|8|9,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,UNRESOLVED,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|GRO|GAS|22|23,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|GRO|MAG|21|22,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|GRO|PER|8|9,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|HUL|GRO|23|24,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
2018:Canadian Grand Prix:Race|HUL|OCO|10|11,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|LEC|SAI|13|14,INHERITED_CANDIDATE_ID,2018:Canadian Grand Prix:Race,OTHER_POSITION_CHANGE,1,FALSE,AUTOMATED_REVIEW_UNREVIEWED
2018:Canadian Grand Prix:Race|PER|ERI|18|19,BOUNDARY_PROXY_KEY,2018:Canadian Grand Prix:Race,OUTSIDE_CANDIDATE_UNIVERSE,1,FALSE,AUTOMATED_PROXY_LINK_UNREVIEWED
