year,event,session,rcm_index,source_time_utc,category,message,status,flag,scope,sector,driver_number,lap,scope_key,state_group,transition,state_after_scope,source_url,source_sha256
2018,Brazilian Grand Prix,Race,51,2018-11-11T18:17:19+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:17:19,,BLUE,Driver,,10,52,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,52,2018-11-11T18:18:05+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:18:05,,BLUE,Driver,,2,53,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,53,2018-11-11T18:18:55+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:18:55,,BLUE,Driver,,10,54,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,54,2018-11-11T18:18:58+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:18:58,,BLUE,Driver,,18,54,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,55,2018-11-11T18:19:38+00:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:19:38,,BLUE,Driver,,14,54,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,56,2018-11-11T18:19:44+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:19:43,,BLUE,Driver,,18,54,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,57,2018-11-11T18:19:46+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:19:46,,BLUE,Driver,,2,54,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,58,2018-11-11T18:19:56+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:19:56,,BLUE,Driver,,18,54,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,59,2018-11-11T18:20:32+00:00,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:20:31,,BLUE,Driver,,35,55,DRIVER:35,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,60,2018-11-11T18:21:05+00:00,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:21:05,,BLUE,Driver,,35,55,DRIVER:35,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,61,2018-11-11T18:21:25+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:21:24,,BLUE,Driver,,2,56,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,62,2018-11-11T18:22:00+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:22:00,,BLUE,Driver,,18,56,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,63,2018-11-11T18:22:23+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:22:22,,BLUE,Driver,,2,56,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,64,2018-11-11T18:22:44+00:00,Other,10 SECOND STOP/GO PENALTY FOR CAR 31 (OCO) - CAUSING A COLLISION,,,,,,57,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,65,2018-11-11T18:23:04+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:23:04,,BLUE,Driver,,18,57,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,66,2018-11-11T18:23:40+00:00,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:23:40,,BLUE,Driver,,35,57,DRIVER:35,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,67,2018-11-11T18:24:41+00:00,Flag,WAVED BLUE FLAG FOR CAR 2 (VAN) TIMED AT 16:24:41,,BLUE,Driver,,2,58,DRIVER:2,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,68,2018-11-11T18:25:30+00:00,Flag,WAVED BLUE FLAG FOR CAR 35 (SIR) TIMED AT 16:25:30,,BLUE,Driver,,35,59,DRIVER:35,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,69,2018-11-11T18:29:13+00:00,Flag,WAVED BLUE FLAG FOR CAR 55 (SAI) TIMED AT 16:29:12,,BLUE,Driver,,55,62,DRIVER:55,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,70,2018-11-11T18:29:32+00:00,Flag,WAVED BLUE FLAG FOR CAR 28 (HAR) TIMED AT 16:29:31,,BLUE,Driver,,28,62,DRIVER:28,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,71,2018-11-11T18:30:15+00:00,Other,INCIDENT INVOLVING CAR 14 (ALO) UNDER INVESTIGATION - IGNORING BLUE FLAGS,,,,,,63,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,72,2018-11-11T18:30:19+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:30:19,,BLUE,Driver,,10,63,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,73,2018-11-11T18:30:37+00:00,Other,INCIDENT INVOLVING CAR 2 (VAN) UNDER INVESTIGATION - IGNORING BLUE FLAGS,,,,,,63,OTHER,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,74,2018-11-11T18:30:40+00:00,Flag,WAVED BLUE FLAG FOR CAR 10 (GAS) TIMED AT 16:30:39,,BLUE,Driver,,10,63,DRIVER:10,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,75,2018-11-11T18:31:41+00:00,Flag,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 16:31:41,,BLUE,Driver,,18,64,DRIVER:18,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
2018,Brazilian Grand Prix,Race,76,2018-11-11T18:32:58+00:00,Flag,WAVED BLUE FLAG FOR CAR 14 (ALO) TIMED AT 16:32:57,,BLUE,Driver,,14,65,DRIVER:14,,OBSERVE,GREEN,https://raw.githubusercontent.com/TracingInsights/2018/ec6317adac6786e38b5d35e008f4b87926a3a55c/Brazilian%20Grand%20Prix/Race/rcm.json,4965e688590530a950679dabaf478ddb5eda58c09576efbb42e4175ed35e1926
