race_id,split,year,event,session,driver,supplied_archive_status,supplied_archive_rows,selected_laps,fastf1_cache_state,fastf1_retrieval_status,retrieval_error,telemetry_coverage_status,fastf1_participant,car_rows,position_rows,car_driver_hours,position_driver_hours,car_session_time_start_sec,car_session_time_end_sec,position_session_time_start_sec,position_session_time_end_sec,car_median_interval_sec,car_p95_interval_sec,car_max_interval_sec,car_gap_count_over_5s,car_gap_seconds_over_5s,position_median_interval_sec,position_p95_interval_sec,position_max_interval_sec,position_gap_count_over_5s,position_gap_seconds_over_5s,coverage_status,coverage_scope_note
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,RIC,CACHED_SELECTED_LAP_STREAM,525,10,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,16067,13043,1.0761780555555556,1.0761566666666667,403.535,4277.776,403.499,4277.663,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.2999999999999545,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,SAI,CACHED_SELECTED_LAP_STREAM,544,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20661,16773,1.3839591666666666,1.3839397222222223,403.535,5385.788,403.499,5385.682,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,SIR,CACHED_SELECTED_LAP_STREAM,552,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20535,16671,1.3755147222222222,1.3755230555555555,403.535,5355.388,403.499,5355.382,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,STR,CACHED_SELECTED_LAP_STREAM,536,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20502,16644,1.3732925,1.3733008333333332,403.535,5347.388,403.499,5347.382,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,VAN,CACHED_SELECTED_LAP_STREAM,536,11,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,19610,15920,1.3135472222222224,1.3135497222222223,403.535,5132.305,403.499,5132.278,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.30000000000001137,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,VER,CACHED_SELECTED_LAP_STREAM,522,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20387,16550,1.3655255555555554,1.3655230555555555,403.535,5319.427,403.499,5319.382,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Austrian Grand Prix:Race,train,2018,Austrian Grand Prix,Race,VET,CACHED_SELECTED_LAP_STREAM,523,12,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,20400,16561,1.3664144444444446,1.3664394444444443,403.535,5322.627,403.499,5322.681,0.2400000000000091,0.24099999999998545,0.3600000000005821,0,0.0,0.3000000000000682,0.3000000000001819,0.3989999999998872,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,ALO,CACHED_SELECTED_LAP_STREAM,834,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25778,20991,1.7319955555555555,1.7319452777777777,462.266,6697.45,462.482,6697.485,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,BOT,CACHED_SELECTED_LAP_STREAM,814,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25022,20375,1.6812283333333335,1.681111111111111,462.266,6514.688,462.482,6514.482,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
2018:Azerbaijan Grand Prix:Race,train,2018,Azerbaijan Grand Prix,Race,ERI,CACHED_SELECTED_LAP_STREAM,844,9,NEW_DOWNLOAD_EXPECTED,SUCCESS,,,TRUE,25809,21017,1.7340955555555557,1.7340841666666669,462.266,6705.01,462.482,6705.185,0.2400000000000091,0.27999999999974534,0.40000000000009095,0,0.0,0.3000000000001819,0.3000000000001819,0.3010000000003856,0,0.0,PASS,per-driver telemetry row
